TIMESTAMP|QUEUE_TIME_MS|PROCESS_TIME_MS|PROCESSOR_UUID|PROCESSOR_NAME|COMPONENT|RELATIONSHIP|PG_UUID|PG_NAME|LOG
2025-08-25 19:52:52,043|9|0|dc43fa2d|Require Check Token|ROA|Require Check Token|ecdcab72|Call Core Check Security Token|
2025-08-25 19:52:52,057|14|0|7e9efcc7|Blank Instance ID or Security Token?|ROA|unmatched|ecdcab72|Call Core Check Security Token|
2025-08-25 19:52:52,079|5|0|74cfccef|Load RM_SECURITYTOKEN|ESQLR|pre|4542dc84|Query Security Token|
2025-08-25 19:52:52,083|9|4|74cfccef|Load RM_SECURITYTOKEN|ESQLR|success|4542dc84|Query Security Token|
2025-08-25 19:52:52,105|22|0|80a940d3|Extract Attributes|UA|success|4542dc84|Query Security Token|
2025-08-25 19:52:52,132|27|0|c0ca6259|Validate Username enabled?|ROA|unmatched|4542dc84|Query Security Token|
2025-08-25 19:52:52,163|15|0|8154b8d1|Validate Active IMEI?|ROA|unmatched|8d91eb85|Validate Dealer|
2025-08-25 19:52:52,184|18|0|d964ec11|Active?|ROA|Is Active|13a0f2a5|Check Security Token|
2025-08-25 19:52:52,191|4|0|3deb9e67|Check Offline Flag|ROA|unmatched|14d60c0a|Check Offline|
2025-08-25 19:52:52,221|17|4|564e50e4|Insert RM_SECURITYTOKENUSE|PSQL|success|13a0f2a5|Check Security Token|
2025-08-25 19:52:52,276|5|0|27e72073|Blank Usernames?|ROA|unmatched|4a6bbc23|Validate User and SSMDistributor|
2025-08-25 19:52:52,303|6|0|a7480f01|Need to check device date time?|ROA|unmatched|565da97c|Check Device Date Time|
2025-08-25 19:52:52,336|12|0|6882546f|Which operation?|ROA|Check Status|178a490a|Registration|
2025-08-25 19:52:52,377|5|0|90062dd2|Construct JSON Message|RT|success|ffd3d7af|Check Status|
2025-08-25 19:52:52,380|3|0|4dfa2e72|Set instanceId|UR|success|ffd3d7af|Check Status|
2025-08-25 19:52:52,387|7|0|69999830|Extract Source Flag|EJP|matched|ffd3d7af|Check Status|
2025-08-25 19:52:52,390|3|0|6d53d3b4|Separate Manual and Periodical from others|ROA|matched|ffd3d7af|Check Status|
2025-08-25 19:52:52,407|17|0|4ca42676|Set queue for manual and periodical|UA|success|ffd3d7af|Check Status|
2025-08-25 19:52:52,418|11|0|bbcebe73|Publish Request to MQ|PJMS|pre|ffd3d7af|Check Status|Filename: 7896bf5f-a06c-47c7-a8c9-6502f93c0add | MTNA - EAI, MM, USSD & Utility > EAI > SOAP API > Registration > Operations > Checks > Check Status |  - Request to :  'ISL-CORE.CHECK_STATUS_REQ.TA' :{"id":"4666203CC9B94E7CA51504D872B89956","name":"CHECK_REG_STATUS_REQ","dataObject":{"trxId":"4666203CC9B94E7CA51504D872B89956","trxTypeId":10,"instanceId":800001,"formVersion":{"formId":10,"modelFormVersion":95,"i18nFormVersion":61,"wfUiFormVersion":66},"registrationTypeId":10,"username":"yingmpos","startRegistrationTime":"2025-08-25T19:46:40","endRegistrationTime":"2025-08-25T19:48:38","receivedRegistrationTime":"2025-08-25T19:48:38","createdDateTime":"2025-08-25T19:52:30","updatedDateTime":"2025-08-25T19:51:41","mPosInfoData":{"imei":"YzlmMzZjYzMtZjQ2Zi0zNTNhLTgyZDAtZTIzNDAyMzRlNDg2","offlineLogin":false,"cellId":27665,"cellLac":10204,"cellMcc":429,"cellMnc":1,"smsPermission":false,"smsMaxCount":0,"smsSent":false,"smsRetries":0,"mPosVersionName":"1.0.27+27","mPosVersionCode":27,"latitude":27.66243,"longitude":85.347084,"androidVersion":14,"processorName":"arm64-v8a"},"locale":"en","map":{"REJECTEDCOMMENT":"null","REJECTEDREASON":"null","MSISDN":863814267,"REGISTRATION_TYPE":"Individual","MOMO_BIRTHPLACE":"Badakhshan","TRX_ID":"1F7E0C70D0AD42F7BCEEED4C0B2EF9A8","ISREJECT":false,"ISSNOOZE":false,"CHECK_MAX_DEALER_DONE":"NO","CHECK_PAIRING_DONE":"NO","CHECK_STATUS_DONE":"NO","CHECK_MAX_DONE":"YES","CHECK_MOMO_WALLET_DONE":"YES","CHECK_BILL_TYPE_DONE":"NO","IDTYPE":2,"DISPLAY_CONFIRMER":"NO","IDNUMBER":"890-321-212","CHECK_MAX_CONFIRMER_ENABLED":"YES","CHECK_MAX_CONFIRMER_DONE":"NO","PRINTGSMFLAG":false,"CONFIRMER_BIRTHDATE":"Thu Jan 01 00:00:00 1970","FIRSTNAME":"Sophia","LASTNAME":"Lopez","FATHERNAME":"Jane Taylor","GRANDFATHERNAME":"Laura Lopez","BIRTHDATE":"Thu Jan 01 00:00:00 1970","SUBSCRIPTIONTYPE":"Afghan","GENDER":"M","NATIONALITY":"AFG","PREFERREDLANGUAGE":"EN","PROVINCE_ID":"Badakhshan","DISTRICT_ID":"Badakhshan_center","CITY":"Badakhshan_center(Faiz_Abad)","DISTRICT_NUMBER":"playwright village","STREET":"playwright street","SAME_AS_PERM_ADDRESS":true,"CURRENT_PROVINCE_ID":"Badakhshan","CURRENT_DISTRICT_ID":"Badakhshan_center","CURRENT_CITY":"Badakhshan_center(Faiz_Abad)","CURRENT_DISTRICT_NUMBER":"playwright village","CURRENT_STREET":"playwright street","BILLINGTYPE":"prepaid","SERVICE_SUBSCRIPTION":"%5B\"MOBILE_WALLET\"%5D","MOMO_FIRSTNAME":"marc","MOMO_LASTNAME":"tan","MOMO_FATHERNAME":"test","MOMO_GRANDFATHERNAME":"test","MOMO_TITLE":"mr","MOMO_MARITALSTATUS":"single","MOMO_PLACE_OF_BIRTH_LOCAL":"Badakhshan","MOMO_WORKSTATUS":"employed","MOMO_EMPLOYER_NAME":"djgkkv","MOMO_JOB_POSITION":"nxkxn","MOMO_JOB_ADDRESS":"ncmxm","MOMO_OFFICE_PHONE_NO":"0978646434","MOMO_RELATIVE_PHONE_NO":"0978464646","MOMO_ALT_PHONE_NO":"0978464643","MOMO_HOUSE_LOCATION":738,"KIN_FIRSTNAME":"nxnxk","KIN_LASTNAME":"nxmxm","KIN_FATHERNAME":"idkxmx","KIN_RELATION_TYPE":"nxxmk","KIN_RESIDENT_ADDRESS":"nxkzzm","SOURCE_OF_INCOME":"ndksk","MONTHLY_INCOME":256989,"PURPOSE_OF_MOMO":"jdjdjzzn","EXT_VALUES":71,"SOURCE_FLAG":"PERIODICAL"},"state":{"value":0,"displayName":"PENDING"},"stateInfo":"PENDING_CALL_3RD_PARTY","retries":4,"statusSummary":111,"localId":10,"enableWhiteList":true,"checkOccupied":true,"smsCount":0,"appScreenId":40000369,"appActionId":100060}}
2025-08-25 19:52:52,419|1|779|f9ce2597|Pull Check Status Request|CJMS|success|99c6a348|Pure Check Status|Filename: 4e4ef987-4b35-4390-9c45-40105fe9a67b | MTNA - Core Operations & Management > Checks and Validate > Pure Check Status | ISL-CORE.CHECK_STATUS_REQ.TA - Request: {"id":"4666203CC9B94E7CA51504D872B89956","name":"CHECK_REG_STATUS_REQ","dataObject":{"trxId":"4666203CC9B94E7CA51504D872B89956","trxTypeId":10,"instanceId":800001,"formVersion":{"formId":10,"modelFormVersion":95,"i18nFormVersion":61,"wfUiFormVersion":66},"registrationTypeId":10,"username":"yingmpos","startRegistrationTime":"2025-08-25T19:46:40","endRegistrationTime":"2025-08-25T19:48:38","receivedRegistrationTime":"2025-08-25T19:48:38","createdDateTime":"2025-08-25T19:52:30","updatedDateTime":"2025-08-25T19:51:41","mPosInfoData":{"imei":"YzlmMzZjYzMtZjQ2Zi0zNTNhLTgyZDAtZTIzNDAyMzRlNDg2","offlineLogin":false,"cellId":27665,"cellLac":10204,"cellMcc":429,"cellMnc":1,"smsPermission":false,"smsMaxCount":0,"smsSent":false,"smsRetries":0,"mPosVersionName":"1.0.27+27","mPosVersionCode":27,"latitude":27.66243,"longitude":85.347084,"androidVersion":14,"processorName":"arm64-v8a"},"locale":"en","map":{"REJECTEDCOMMENT":"null","REJECTEDREASON":"null","MSISDN":863814267,"REGISTRATION_TYPE":"Individual","MOMO_BIRTHPLACE":"Badakhshan","TRX_ID":"1F7E0C70D0AD42F7BCEEED4C0B2EF9A8","ISREJECT":false,"ISSNOOZE":false,"CHECK_MAX_DEALER_DONE":"NO","CHECK_PAIRING_DONE":"NO","CHECK_STATUS_DONE":"NO","CHECK_MAX_DONE":"YES","CHECK_MOMO_WALLET_DONE":"YES","CHECK_BILL_TYPE_DONE":"NO","IDTYPE":2,"DISPLAY_CONFIRMER":"NO","IDNUMBER":"890-321-212","CHECK_MAX_CONFIRMER_ENABLED":"YES","CHECK_MAX_CONFIRMER_DONE":"NO","PRINTGSMFLAG":false,"CONFIRMER_BIRTHDATE":"Thu Jan 01 00:00:00 1970","FIRSTNAME":"Sophia","LASTNAME":"Lopez","FATHERNAME":"Jane Taylor","GRANDFATHERNAME":"Laura Lopez","BIRTHDATE":"Thu Jan 01 00:00:00 1970","SUBSCRIPTIONTYPE":"Afghan","GENDER":"M","NATIONALITY":"AFG","PREFERREDLANGUAGE":"EN","PROVINCE_ID":"Badakhshan","DISTRICT_ID":"Badakhshan_center","CITY":"Badakhshan_center(Faiz_Abad)","DISTRICT_NUMBER":"playwright village","STREET":"playwright street","SAME_AS_PERM_ADDRESS":true,"CURRENT_PROVINCE_ID":"Badakhshan","CURRENT_DISTRICT_ID":"Badakhshan_center","CURRENT_CITY":"Badakhshan_center(Faiz_Abad)","CURRENT_DISTRICT_NUMBER":"playwright village","CURRENT_STREET":"playwright street","BILLINGTYPE":"prepaid","SERVICE_SUBSCRIPTION":"%5B\"MOBILE_WALLET\"%5D","MOMO_FIRSTNAME":"marc","MOMO_LASTNAME":"tan","MOMO_FATHERNAME":"test","MOMO_GRANDFATHERNAME":"test","MOMO_TITLE":"mr","MOMO_MARITALSTATUS":"single","MOMO_PLACE_OF_BIRTH_LOCAL":"Badakhshan","MOMO_WORKSTATUS":"employed","MOMO_EMPLOYER_NAME":"djgkkv","MOMO_JOB_POSITION":"nxkxn","MOMO_JOB_ADDRESS":"ncmxm","MOMO_OFFICE_PHONE_NO":"0978646434","MOMO_RELATIVE_PHONE_NO":"0978464646","MOMO_ALT_PHONE_NO":"0978464643","MOMO_HOUSE_LOCATION":738,"KIN_FIRSTNAME":"nxnxk","KIN_LASTNAME":"nxmxm","KIN_FATHERNAME":"idkxmx","KIN_RELATION_TYPE":"nxxmk","KIN_RESIDENT_ADDRESS":"nxkzzm","SOURCE_OF_INCOME":"ndksk","MONTHLY_INCOME":256989,"PURPOSE_OF_MOMO":"jdjdjzzn","EXT_VALUES":71,"SOURCE_FLAG":"PERIODICAL"},"state":{"value":0,"displayName":"PENDING"},"stateInfo":"PENDING_CALL_3RD_PARTY","retries":4,"statusSummary":111,"localId":10,"enableWhiteList":true,"checkOccupied":true,"smsCount":0,"appScreenId":40000369,"appActionId":100060}}
2025-08-25 19:52:52,454|11|0|aadb0125|POJO or JSON?|ROA|unmatched|a5a64f30|Inspect Request|
2025-08-25 19:52:52,489|35|0|727e0162|Set configuration and initial values|UA|success|a5a64f30|Inspect Request|
2025-08-25 19:52:52,518|17|0|c231116a|Store Request Data in Attributes|EJP|matched|d95f748e|Process Attributes|
2025-08-25 19:52:52,540|22|0|528a2606|mPOS?|ROA|mPos|d95f748e|Process Attributes|
2025-08-25 19:52:52,558|18|0|6376e3d5|Convert map.entry to JSON map|EGS|success|d95f748e|Process Attributes|
2025-08-25 19:52:52,584|25|0|8aa42c3a|Get MSISDN and ICCID|EJP|matched|d95f748e|Process Attributes|
2025-08-25 19:52:52,611|27|0|de26a5be|Find user id by user name|ESQLR|pre|d95f748e|Process Attributes|
2025-08-25 19:52:52,613|29|2|de26a5be|Find user id by user name|ESQLR|success|d95f748e|Process Attributes|
2025-08-25 19:52:52,630|17|0|fb4c7f44|Valid Request?|ROA|matched|d95f748e|Process Attributes|
2025-08-25 19:52:52,675|28|0|9cdcb27b|Background or Manual?|ROA|Background|a5a64f30|Inspect Request|
2025-08-25 19:52:52,716|18|0|84110182|mPOS?|ROA|mPos|99c6a348|Pure Check Status|
2025-08-25 19:52:52,747|31|0|2d2d3a2e|Find Trx(Status) by ID|ESQLR|pre|e9b70217|Background Check Status|
2025-08-25 19:52:52,748|32|1|2d2d3a2e|Find Trx(Status) by ID|ESQLR|success|e9b70217|Background Check Status|
2025-08-25 19:52:52,765|48|26|f4699748|Update LAST MPOS CHECK SATUS and increment number of retries|PSQL|success|99c6a348|Pure Check Status|
2025-08-25 19:52:52,789|15|0|bda9aa17|Derive TrxStatus Name|UA|success|2ac9d5b0|Call Result Code Mapping|
2025-08-25 19:52:52,837|16|0|aa3ad5fe|Rejected or Blocked?|ROA|unmatched|49ee59bd|Find Rejected Reasons|
2025-08-25 19:52:52,900|18|0|d273acca|Set Success Response Attributes|UA|success|d10115d1|Prepare JSON Reponse|
2025-08-25 19:52:52,933|31|0|e045418b|Fetch Custom Message|ESQLR|pre|86aedaec|Fetch Custom Message|
2025-08-25 19:52:52,937|0|4|e045418b|Fetch Custom Message|ESQLR|No Record Found|86aedaec|Fetch Custom Message|
2025-08-25 19:52:52,941|4|0|32cb48e8|Default Message|UA|success|86aedaec|Fetch Custom Message|
2025-08-25 19:52:52,975|16|0|fa39ee65|Prepare JSON Response|RT|success|d10115d1|Prepare JSON Reponse|
2025-08-25 19:52:53,024|23|0|aebf7762|POJO or JSON?|ROA|unmatched|134df6e3|Convert Response|
2025-08-25 19:52:53,040|5|0|4db8dda7|Publish Check Status Response|PJMS|pre|99c6a348|Pure Check Status|Filename: 4e4ef987-4b35-4390-9c45-40105fe9a67b | MTNA - Core Operations & Management > Checks and Validate > Pure Check Status | ISL-CORE.CHECK_STATUS_REQ.TA - Response sent :  'ISL-CORE.CHECK_STATUS_REQ.TA.RESP' :{ "id": "4666203CC9B94E7CA51504D872B89956", "name": "CHECK_REG_STATUS_REQ", "resultCode": "SUCCESS", "dataObject": { "trxId": "4666203CC9B94E7CA51504D872B89956", "instanceId": 800001, "idCompany": 1, "respCode": 111, "respDesc": "", "customMessage": { "id": "111", "messages": { "EN": "" } }, "arrayOptions": null, "data": { "TRX_ID": "", "TRX_TYPE_ID": "" }, "createdDateTime": "Mon Aug 25 19:52:52 ICT 2025", "msisdn": "863814267", "iccid": "", "customerAccountID": null, "statusSummary": null, "trxStatus": { "name": "ACCEPTED_ESB", "trxStatusId": 111 }, "reasonTypeIds": "", "reasonComments": "", "customerInformation": null, "abillityRespCode": null, "abillityRespMsg": null } }
2025-08-25 19:52:53,441|1022|0|bbcebe73|Publish Request to MQ|PJMS|success|ffd3d7af|Check Status|Filename: 7896bf5f-a06c-47c7-a8c9-6502f93c0add | MTNA - EAI, MM, USSD & Utility > EAI > SOAP API > Registration > Operations > Checks > Check Status |  - Response from : 'ISL-CORE.CHECK_STATUS_REQ.TA': { "id": "4666203CC9B94E7CA51504D872B89956", "name": "CHECK_REG_STATUS_REQ", "resultCode": "SUCCESS", "dataObject": { "trxId": "4666203CC9B94E7CA51504D872B89956", "instanceId": 800001, "idCompany": 1, "respCode": 111, "respDesc": "", "customMessage": { "id": "111", "messages": { "EN": "" } }, "arrayOptions": null, "data": { "TRX_ID": "", "TRX_TYPE_ID": "" }, "createdDateTime": "Mon Aug 25 19:52:52 ICT 2025", "msisdn": "863814267", "iccid": "", "customerAccountID": null, "statusSummary": null, "trxStatus": { "name": "ACCEPTED_ESB", "trxStatusId": 111 }, "reasonTypeIds": "", "reasonComments": "", "customerInformation": null, "abillityRespCode": null, "abillityRespMsg": null } }
2025-08-25 19:52:53,455|2|0|d0d2f644|Set Response XML template|UA|success|9a8e000a|Prepare Success Response|
2025-08-25 19:52:53,467|12|1|95a83284|JSON to XML|EGS|success|9a8e000a|Prepare Success Response|
2025-08-25 19:52:53,471|4|0|947f5cb1|Fix Response Header|RT|success|9a8e000a|Prepare Success Response|
2025-08-25 19:52:53,502|19|0|2b069e2d|Log on Audit Trail Enabled|ROA|unmatched|3b62ceb2|Log Audit Trail|
2025-08-25 19:52:53,553|3|0|c0929236|Success|UA|success|67ffd917|Prepare final response|
2025-08-25 19:52:53,557|4|0|9fdc0e34|SOAP Response?|ROA|XML|67ffd917|Prepare final response|
2025-08-25 19:52:53,571|14|0|34c04b95|Set MiME as text/xml|UA|success|67ffd917|Prepare final response|
2025-08-25 19:52:53,576|5|0|8fdd7f18|Remove Cache Entry (if any)|DF|failure|67ffd917|Prepare final response|
2025-08-25 19:52:53,604|4|0|82568899|Check gzip or deflate?|ROA|gzip|b6c286ee|Compress Response|
2025-08-25 19:52:53,619|15|0|96d2ac3a|Compress Response gzip|CompressContent|success|b6c286ee|Compress Response|
2025-08-25 19:52:53,623|4|0|ea664c0e|UpdateAttribute|UA|success|b6c286ee|Compress Response|
2025-08-25 19:52:53,648|1|0|a7f2324f|Send HTTP Response|HHRES|success|33a38f0e|EAI|Filename: 7896bf5f-a06c-47c7-a8c9-6502f93c0add | MTNA - EAI, MM, USSD & Utility > EAI | POST '/ISL_EAI/RegistrationWebService' - Response: 
